destinationAirport,isBasicEconomy,isNonStop,baseFare,seatsRemaining,totalTravelDistance,totalTravelDuration,weeknum,time_of_departure,time_of_arrival,no_airlines,no_layovers,segmentsCabinCode_1
DTW,0,0,164,7,1247,373,16,Mid-Day,Night,1,2,coach
DTW,0,0,164,5,932,393,16,Night,Night,1,2,coach
DTW,0,0,164,1,1247,397,16,Mid-Day,Night,1,2,coach
DTW,0,0,164,8,1247,403,16,Morning,Mid-Day,1,2,coach
DTW,0,0,164,7,1720,404,16,Morning,Mid-Day,1,2,coach
DTW,0,0,164,1,1247,409,16,Mid-Day,Night,1,2,coach
DTW,0,0,164,5,840,410,16,Morning,Mid-Day,1,2,coach
DTW,0,0,164,7,1720,422,16,Mid-Day,Night,1,2,coach
DTW,0,0,164,9,840,428,16,Mid-Day,Night,1,2,coach
DTW,0,0,164,7,1247,439,16,Morning,Mid-Day,1,2,coach
DTW,0,0,164,1,1247,460,16,Mid-Day,Night,1,2,coach
DTW,0,0,218,3,1247,301,16,Mid-Day,Night,1,2,coach
DTW,0,0,218,1,840,350,16,Night,Night,1,2,coach
DTW,0,0,309,9,932,505,16,Night,Morning,1,2,coach
DTW,0,0,309,9,982,532,16,Night,Morning,1,2,coach
DTW,0,0,309,5,932,551,16,Night,Morning,1,2,coach
DTW,0,0,309,4,932,646,16,Night,Morning,1,2,coach
DTW,0,0,309,7,982,677,16,Night,Morning,1,2,coach
DTW,0,0,379,5,840,274,16,Mid-Day,Night,2,2,coach
DTW,0,0,384,9,1718,544,16,Mid-Day,Night,1,2,coach
DTW,0,0,384,9,1718,609,16,Mid-Day,Night,1,2,coach
DTW,0,0,414,9,1749,409,16,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,414,9,1749,514,16,Morning,Mid-Day,1,2,coach
DTW,0,0,430,9,1247,326,16,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,431,4,1247,335,16,Mid-Day,Night,1,2,coach
DTW,0,0,428,9,649,419,16,Night,Morning,1,2,coach
DTW,0,0,435,9,932,281,16,Night,Night,1,2,coach
DTW,0,1,450,9,604,111,16,Night,Morning,1,1,coach
DTW,0,1,450,9,604,112,16,Morning,Mid-Day,1,1,coach
DTW,0,1,450,9,604,113,16,Night,Night,1,1,coach
DTW,0,1,450,9,604,113,16,Night,Night,1,1,coach
DTW,0,1,450,9,604,114,16,Mid-Day,Night,1,1,coach
DTW,0,1,450,9,604,114,16,Mid-Day,Mid-Day,1,1,coach
DTW,0,1,450,9,604,114,16,Mid-Day,Mid-Day,1,1,coach
DTW,0,1,450,9,604,115,16,Mid-Day,Mid-Day,1,1,coach
DTW,0,0,463,9,1718,360,16,Mid-Day,Night,1,2,coach
DTW,0,0,463,9,1718,384,16,Mid-Day,Night,1,2,coach
DTW,0,0,463,9,1718,449,16,Mid-Day,Night,1,2,coach
DTW,0,0,463,9,1718,466,16,Mid-Day,Night,1,2,coach
DTW,0,0,481,8,681,278,16,Mid-Day,Mid-Day,1,2,coach
DTW,0,0,558,4,1358,579,16,Morning,Mid-Day,1,2,coach
DTW,0,0,630,3,1053,485,16,Mid-Day,Night,2,4,coach
DTW,0,0,630,3,1053,685,16,Mid-Day,Night,2,4,coach
DTW,0,0,630,3,1138,685,16,Mid-Day,Night,2,4,coach
DTW,0,1,874,9,604,110,16,Mid-Day,Mid-Day,1,1,first
EWR,0,0,101,2,1320,410,16,Morning,Mid-Day,1,2,coach
EWR,0,0,101,4,2105,548,16,Mid-Day,Night,1,2,coach
EWR,1,1,129,9,762,130,16,Morning,Mid-Day,1,1,coach
EWR,1,1,129,9,762,148,16,Night,Night,1,1,coach
EWR,0,0,129,1,773,331,16,Mid-Day,Night,1,2,coach
EWR,0,0,129,1,773,353,16,Morning,Mid-Day,1,2,coach
EWR,1,0,129,9,762,275,16,Morning,Mid-Day,1,2,coach
EWR,0,0,129,3,1320,322,16,Morning,Mid-Day,1,2,coach
EWR,0,0,157,3,773,273,16,Mid-Day,Mid-Day,1,2,coach
EWR,1,1,171,9,762,139,16,Night,Night,1,1,coach
EWR,1,1,171,8,762,140,16,Mid-Day,Mid-Day,1,1,coach
EWR,1,1,171,8,762,140,16,Mid-Day,Mid-Day,1,1,coach
EWR,1,0,171,9,1320,304,16,Mid-Day,Night,1,2,coach
EWR,1,0,171,9,1320,384,16,Mid-Day,Night,1,2,coach
EWR,1,0,171,9,1320,475,16,Mid-Day,Night,1,2,coach
EWR,0,1,189,1,762,133,16,Mid-Day,Night,1,1,coach
EWR,0,0,203,2,773,238,16,Night,Night,1,2,coach
EWR,0,0,203,4,773,288,16,Mid-Day,Night,1,2,coach
EWR,0,0,203,3,773,374,16,Mid-Day,Night,1,2,coach
EWR,0,1,222,1,762,148,16,Mid-Day,Night,1,1,coach
EWR,0,1,226,4,762,121,16,Mid-Day,Mid-Day,1,1,coach
EWR,0,1,226,4,762,125,16,Mid-Day,Mid-Day,1,1,coach
EWR,0,1,226,9,762,128,16,Night,Night,1,1,coach
EWR,0,1,226,5,762,129,16,Mid-Day,Mid-Day,1,1,coach
EWR,0,1,226,2,762,130,16,Mid-Day,Night,1,1,coach
EWR,0,1,264,4,762,118,16,Morning,Mid-Day,1,1,coach
EWR,0,1,264,3,762,127,16,Night,Night,1,1,coach
EWR,0,1,292,2,762,143,16,Night,Night,1,1,coach
EWR,0,0,287,4,790,623,16,Night,Mid-Day,1,2,coach
EWR,0,1,403,7,762,124,16,Night,Morning,1,1,coach
IAD,0,1,164,9,541,98,16,Night,Morning,1,1,coach
IAD,0,1,164,9,541,108,16,Morning,Morning,1,1,coach
IAD,0,1,164,5,541,111,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,0,164,1,555,297,16,Mid-Day,Mid-Day,1,2,coach
IAD,0,0,164,2,555,322,16,Mid-Day,Night,1,2,coach
IAD,0,0,164,2,555,352,16,Mid-Day,Night,1,2,coach
IAD,0,0,164,1,555,377,16,Morning,Mid-Day,1,2,coach
IAD,0,0,164,6,1194,318,16,Mid-Day,Night,1,2,coach
IAD,0,0,164,9,1194,328,16,Morning,Mid-Day,1,2,coach
IAD,0,0,164,1,1902,386,16,Night,Night,1,2,coach
IAD,0,0,164,1,983,417,16,Mid-Day,Night,1,2,coach
IAD,0,0,164,9,1194,471,16,Morning,Mid-Day,1,2,coach
IAD,0,0,164,3,1902,523,16,Mid-Day,Night,1,2,coach
IAD,0,1,199,1,541,111,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,0,199,2,983,309,16,Mid-Day,Night,1,2,coach
IAD,0,0,199,2,1194,388,16,Night,Morning,1,2,coach
IAD,0,1,357,2,541,100,16,Night,Night,1,1,coach
IAD,0,1,357,4,541,100,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,1,357,9,541,106,16,Mid-Day,Mid-Day,1,1,coach
IAD,0,1,413,1,541,111,16,Night,Night,1,1,coach
IAD,0,0,413,2,555,184,16,Night,Night,1,2,coach
IAD,0,0,565,3,1139,742,16,Mid-Day,Night,3,4,coach
IAD,0,0,565,3,1224,742,16,Mid-Day,Night,3,4,coach
IAD,0,0,674,1,1224,607,16,Mid-Day,Night,3,4,coach
JFK,0,0,129,3,773,399,16,Mid-Day,Mid-Day,1,2,coach
JFK,0,0,129,1,1320,411,16,Mid-Day,Night,1,2,coach
JFK,0,0,129,2,762,430,16,Mid-Day,Night,1,2,coach
JFK,0,1,171,2,762,135,16,Mid-Day,Mid-Day,1,1,coach
JFK,0,0,171,1,773,237,16,Mid-Day,Mid-Day,1,2,coach
JFK,0,0,171,1,773,360,16,Mid-Day,Night,1,2,coach
JFK,0,0,171,2,762,236,16,Mid-Day,Night,1,2,coach
JFK,0,0,171,3,762,249,16,Night,Night,1,2,coach
JFK,0,0,171,3,762,336,16,Mid-Day,Mid-Day,1,2,coach
JFK,0,0,171,1,1700,376,16,Morning,Mid-Day,1,2,coach
JFK,0,0,171,2,1700,402,16,Morning,Mid-Day,1,2,coach
JFK,0,1,189,1,762,137,16,Mid-Day,Mid-Day,1,1,coach
JFK,0,1,189,4,762,137,16,Morning,Mid-Day,1,1,coach
JFK,0,1,245,5,762,138,16,Night,Night,1,1,coach
JFK,0,1,245,8,762,138,16,Mid-Day,Night,1,1,coach
JFK,0,1,282,9,762,137,16,Night,Night,1,1,coach
JFK,0,0,458,1,762,321,16,Mid-Day,Night,2,2,coach
JFK,0,0,454,5,1201,427,16,Morning,Mid-Day,2,3,coach
JFK,0,0,458,9,762,473,16,Morning,Mid-Day,2,2,coach
JFK,0,0,458,6,762,555,16,Mid-Day,Night,2,2,coach
JFK,0,0,454,6,1201,618,16,Morning,Mid-Day,2,3,coach
JFK,0,0,464,1,1132,434,16,Morning,Mid-Day,2,3,coach
JFK,0,0,464,1,1132,531,16,Morning,Mid-Day,2,3,coach
JFK,0,1,496,1,762,135,16,Mid-Day,Mid-Day,1,1,coach
LAX,0,0,305,4,2349,496,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,305,4,2349,576,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,1,2349,597,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,3,2034,391,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,305,1,1963,404,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,2,1940,410,16,Night,Night,1,2,coach
LAX,0,0,305,6,1963,410,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,2,1963,414,16,Night,Night,1,2,coach
LAX,0,0,305,2,2055,416,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,6,2055,418,16,Night,Night,1,2,coach
LAX,0,0,305,7,1931,420,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,5,1963,421,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,7,1940,422,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,4,1940,427,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,7,2345,432,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,305,2,1954,448,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,5,1963,455,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,4,1963,469,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,2,2051,487,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,2,2345,488,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,6,2345,488,16,Night,Night,1,2,coach
LAX,0,0,305,3,2345,494,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,3,2055,494,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,9,2055,508,16,Night,Night,1,2,coach
LAX,0,0,305,6,2836,517,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,1,2935,536,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,7,1940,537,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,3,1940,539,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,3,2935,541,16,Night,Night,1,2,coach
LAX,0,0,305,4,2055,546,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,305,9,2345,551,16,Night,Night,1,2,coach
LAX,0,0,305,7,1963,551,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,6,1963,572,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,1,1963,586,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,9,2345,607,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,9,2345,623,16,Morning,Mid-Day,1,2,coach
LAX,0,0,305,2,2935,628,16,Mid-Day,Night,1,2,coach
LAX,0,0,305,1,2836,686,16,Mid-Day,Night,1,2,coach
LAX,0,0,299,2,2144,960,16,Night,Morning,1,3,coach
LAX,0,0,299,1,2144,1068,16,Night,Morning,1,3,coach
LAX,0,0,346,8,2920,900,16,Night,Mid-Day,1,2,coach
LAX,0,0,385,1,2047,773,16,Night,Mid-Day,2,2,coach
LAX,0,0,395,5,2055,412,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,392,4,2047,712,16,Night,Morning,1,2,coach
LAX,0,0,392,4,2047,832,16,Night,Morning,1,2,coach
LAX,0,0,399,4,2047,454,16,Night,Night,1,2,coach
LAX,0,0,399,9,2047,573,16,Mid-Day,Night,1,2,coach
LAX,0,0,413,1,2047,451,16,Mid-Day,Night,2,2,coach
LAX,0,0,413,1,2047,690,16,Mid-Day,Night,2,2,coach
LAX,0,1,450,9,1919,283,16,Night,Night,1,1,coach
LAX,0,1,450,9,1919,291,16,Mid-Day,Mid-Day,1,1,coach
LAX,0,0,450,7,2161,401,16,Mid-Day,Night,1,2,coach
LAX,0,0,450,9,2161,426,16,Night,Night,1,2,coach
LAX,0,0,450,9,2161,430,16,Mid-Day,Mid-Day,1,2,coach
LAX,0,0,450,9,2161,540,16,Night,Night,1,2,coach
LAX,0,0,450,9,2161,543,16,Mid-Day,Night,1,2,coach
LAX,0,0,445,6,2082,672,16,Night,Morning,1,2,coach
LAX,0,1,543,1,1943,296,16,Morning,Mid-Day,1,1,coach
LAX,0,1,543,9,1943,296,16,Mid-Day,Night,1,1,coach
LAX,0,1,543,7,1943,297,16,Mid-Day,Night,1,1,coach
LAX,0,1,543,9,1943,297,16,Mid-Day,Mid-Day,1,1,coach
LAX,0,1,543,9,1943,298,16,Night,Night,1,1,coach
LAX,0,1,543,4,1943,298,16,Mid-Day,Mid-Day,1,1,coach
LAX,0,1,543,9,1943,300,16,Night,Morning,1,1,coach
LAX,0,1,543,7,1943,300,16,Mid-Day,Mid-Day,1,1,coach
LAX,0,1,543,7,1943,300,16,Night,Night,1,1,coach
LAX,0,1,543,7,1943,303,16,Night,Night,1,1,coach
LAX,0,1,543,7,1943,303,16,Night,Night,1,1,coach
LAX,0,1,608,2,1943,302,16,Night,Night,1,1,coach
LGA,0,1,129,4,762,136,16,Morning,Mid-Day,1,1,coach
LGA,0,0,129,4,773,234,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,1,773,264,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,2,773,310,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,5,773,314,16,Morning,Mid-Day,1,2,coach
LGA,0,0,129,3,773,318,16,Mid-Day,Night,1,2,coach
LGA,0,0,129,2,773,390,16,Morning,Mid-Day,1,2,coach
LGA,0,0,129,7,773,426,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,3,762,250,16,Mid-Day,Night,1,2,coach
LGA,0,0,129,5,762,250,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,3,762,251,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,2,762,306,16,Mid-Day,Night,1,2,coach
LGA,0,0,129,5,762,311,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,7,1320,324,16,Morning,Mid-Day,1,2,coach
LGA,0,0,129,2,762,372,16,Night,Night,1,2,coach
LGA,0,0,129,2,762,373,16,Mid-Day,Night,1,2,coach
LGA,0,0,129,5,762,375,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,129,7,1320,387,16,Morning,Mid-Day,1,2,coach
LGA,0,0,129,7,1320,443,16,Morning,Mid-Day,1,2,coach
LGA,0,0,129,3,2105,464,16,Mid-Day,Night,1,2,coach
LGA,0,0,129,3,2105,550,16,Mid-Day,Night,1,2,coach
LGA,1,0,147,9,762,249,16,Morning,Mid-Day,1,2,coach
LGA,1,0,147,9,762,300,16,Morning,Mid-Day,1,2,coach
LGA,1,0,147,9,762,425,16,Morning,Mid-Day,1,2,coach
LGA,0,0,152,3,1320,297,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,0,152,7,1320,365,16,Mid-Day,Night,1,2,coach
LGA,0,0,152,7,1320,431,16,Mid-Day,Night,1,2,coach
LGA,0,0,152,4,1320,483,16,Morning,Mid-Day,1,2,coach
LGA,0,0,152,7,1320,496,16,Mid-Day,Night,1,2,coach
LGA,0,1,171,1,762,131,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,171,1,762,132,16,Night,Night,1,1,coach
LGA,0,1,171,7,762,136,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,171,1,762,136,16,Night,Night,1,1,coach
LGA,0,1,171,7,762,138,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,171,3,762,142,16,Night,Night,1,1,coach
LGA,0,0,194,2,762,267,16,Mid-Day,Mid-Day,1,2,coach
LGA,0,1,213,5,762,133,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,213,3,762,134,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,213,2,762,137,16,Mid-Day,Night,1,1,coach
LGA,0,1,217,5,762,134,16,Morning,Mid-Day,1,1,coach
LGA,0,1,217,9,762,134,16,Morning,Mid-Day,1,1,coach
LGA,0,1,217,8,762,135,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,217,1,762,136,16,Night,Night,1,1,coach
LGA,0,1,217,4,762,139,16,Night,Night,1,1,coach
LGA,0,1,254,3,762,132,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,254,1,762,132,16,Night,Night,1,1,coach
LGA,0,0,254,2,1320,351,16,Night,Night,1,2,coach
LGA,0,1,273,4,762,130,16,Mid-Day,Mid-Day,1,1,coach
LGA,0,1,273,9,762,134,16,Night,Night,1,1,coach
MIA,1,1,89,9,596,107,16,Night,Night,1,1,coach
MIA,1,1,89,9,596,108,16,Night,Night,1,1,coach
MIA,0,1,89,5,596,108,16,Mid-Day,Mid-Day,1,1,coach
MIA,1,1,89,9,596,109,16,Mid-Day,Mid-Day,1,1,coach
MIA,1,1,89,9,596,109,16,Night,Night,1,1,coach
MIA,1,1,89,9,596,111,16,Mid-Day,Mid-Day,1,1,coach
MIA,1,1,89,9,596,112,16,Night,Morning,1,1,coach
MIA,1,1,89,9,596,112,16,Mid-Day,Mid-Day,1,1,coach
MIA,0,1,89,7,596,112,16,Morning,Morning,1,1,coach
MIA,1,1,89,9,596,113,16,Mid-Day,Night,1,1,coach
MIA,1,1,89,9,596,115,16,Morning,Mid-Day,1,1,coach
MIA,0,1,89,7,596,116,16,Morning,Mid-Day,1,1,coach
MIA,0,1,89,1,596,117,16,Mid-Day,Mid-Day,1,1,coach
MIA,0,1,89,4,596,120,16,Night,Night,1,1,coach
MIA,0,1,89,3,596,120,16,Night,Night,1,1,coach
MIA,0,0,89,7,880,351,16,Mid-Day,Mid-Day,1,2,coach
MIA,0,0,89,7,880,407,16,Mid-Day,Mid-Day,1,2,coach
MIA,0,0,89,7,880,431,16,Morning,Mid-Day,1,2,coach
MIA,0,1,112,1,596,118,16,Mid-Day,Mid-Day,1,1,coach
MIA,0,0,115,1,1464,384,16,Mid-Day,Mid-Day,1,2,coach
MIA,0,0,258,3,1866,477,16,Mid-Day,Night,1,2,coach
MIA,0,0,258,1,1866,584,16,Mid-Day,Night,1,2,coach
MIA,0,0,258,1,1866,609,16,Mid-Day,Night,1,2,coach
MIA,0,0,291,3,1866,380,16,Mid-Day,Night,1,2,coach
MIA,0,0,291,3,1866,487,16,Mid-Day,Night,1,2,coach
MIA,0,0,291,1,1866,512,16,Mid-Day,Night,1,2,coach
MIA,0,0,360,2,1866,375,16,Night,Night,1,2,coach
MIA,0,0,607,1,1866,560,16,Mid-Day,Night,1,2,coach
OAK,0,0,338,4,2175,443,16,Mid-Day,Mid-Day,1,2,coach
OAK,0,0,422,3,2175,441,16,Night,Night,1,2,coach
OAK,0,0,422,3,2175,555,16,Night,Night,1,2,coach
OAK,0,0,492,4,2175,613,16,Night,Night,2,3,coach
OAK,0,0,492,4,2175,802,16,Mid-Day,Night,2,3,coach
OAK,0,0,492,2,2175,802,16,Mid-Day,Night,2,3,coach
OAK,0,0,492,1,2175,1077,16,Mid-Day,Night,2,3,coach
OAK,0,0,500,3,2683,696,16,Mid-Day,Night,2,3,coach
OAK,0,0,500,4,2683,716,16,Morning,Mid-Day,2,3,coach
OAK,0,0,500,3,2393,819,16,Mid-Day,Night,2,3,coach
OAK,0,0,500,1,1948,980,16,Morning,Night,2,4,coach
OAK,0,0,500,3,2683,984,16,Morning,Night,2,3,coach
OAK,0,0,500,3,2683,984,16,Morning,Night,2,3,coach
OAK,0,0,513,4,2885,712,16,Mid-Day,Night,2,3,coach
OAK,0,0,513,3,2288,996,16,Morning,Night,2,4,coach
OAK,0,0,513,3,2733,835,16,Mid-Day,Night,2,3,coach
OAK,0,0,513,3,2885,1000,16,Morning,Night,2,3,coach
OAK,0,0,561,1,2281,496,16,Mid-Day,Night,1,2,coach
OAK,0,0,731,1,2175,630,16,Mid-Day,Night,2,3,coach
ORD,0,1,117,6,600,120,16,Mid-Day,Mid-Day,1,1,coach
ORD,1,1,117,9,600,126,16,Mid-Day,Night,1,1,coach
ORD,1,1,117,9,600,127,16,Night,Night,1,1,coach
ORD,0,1,117,8,600,130,16,Morning,Morning,1,1,coach
ORD,0,1,117,10,600,131,16,Morning,Morning,1,1,coach
ORD,0,1,117,1,600,135,16,Night,Night,1,1,coach
ORD,0,0,117,10,820,255,16,Mid-Day,Mid-Day,1,2,coach
ORD,0,0,117,10,820,300,16,Morning,Mid-Day,1,2,coach
ORD,0,0,117,10,820,320,16,Mid-Day,Mid-Day,1,2,coach
ORD,0,0,117,10,820,400,16,Morning,Mid-Day,1,2,coach
ORD,0,0,117,10,820,417,16,Mid-Day,Mid-Day,1,2,coach
ORD,0,0,117,10,1135,301,16,Night,Night,1,2,coach
ORD,0,0,117,10,1135,345,16,Mid-Day,Night,1,2,coach
ORD,0,0,117,10,1482,370,16,Mid-Day,Night,1,2,coach
ORD,0,0,117,10,1482,432,16,Mid-Day,Night,1,2,coach
ORD,0,0,117,10,1135,482,16,Mid-Day,Night,1,2,coach
ORD,0,0,117,10,1482,493,16,Mid-Day,Night,1,2,coach
ORD,0,1,147,3,600,114,16,Night,Night,1,1,coach
ORD,0,1,147,1,600,120,16,Morning,Mid-Day,1,1,coach
ORD,0,1,147,2,600,124,16,Mid-Day,Mid-Day,1,1,coach
ORD,0,0,163,10,820,249,16,Night,Night,1,2,coach
ORD,0,0,163,10,820,272,16,Mid-Day,Night,1,2,coach
ORD,0,0,163,10,1135,360,16,Mid-Day,Mid-Day,1,2,coach
ORD,0,0,163,10,1135,365,16,Mid-Day,Night,1,2,coach
ORD,0,0,163,10,1788,378,16,Morning,Mid-Day,1,2,coach
ORD,0,0,163,10,1482,384,16,Mid-Day,Night,1,2,coach
ORD,0,0,163,10,1482,443,16,Mid-Day,Night,1,2,coach
ORD,0,0,163,10,1482,505,16,Mid-Day,Night,1,2,coach
ORD,0,1,189,4,600,123,16,Mid-Day,Mid-Day,1,1,coach
ORD,0,1,208,5,600,120,16,Night,Night,1,1,coach
ORD,0,0,208,1,1482,359,16,Mid-Day,Night,1,2,coach
ORD,0,0,227,10,1135,413,16,Mid-Day,Night,1,2,coach
ORD,0,1,406,10,600,131,16,Night,Night,1,1,coach
ORD,0,1,406,10,600,135,16,Mid-Day,Mid-Day,1,1,coach
ORD,0,0,630,2,990,736,16,Mid-Day,Night,3,4,coach
ORD,0,0,630,2,1075,736,16,Mid-Day,Night,3,4,coach
ORD,0,0,686,3,990,662,16,Mid-Day,Night,3,4,coach
ORD,0,0,739,1,1075,601,16,Mid-Day,Night,3,4,coach
ORD,0,0,823,2,586,579,16,Mid-Day,Night,3,4,coach
PHL,0,0,65,4,1296,540,16,Morning,Mid-Day,1,2,coach
PHL,0,1,164,2,667,125,16,Morning,Mid-Day,1,1,coach
PHL,0,0,164,7,677,299,16,Mid-Day,Mid-Day,1,2,coach
PHL,0,0,164,7,677,379,16,Morning,Mid-Day,1,2,coach
PHL,0,0,164,6,677,382,16,Mid-Day,Mid-Day,1,2,coach
PHL,0,0,164,1,668,223,16,Mid-Day,Mid-Day,1,2,coach
PHL,0,0,164,7,1272,329,16,Morning,Mid-Day,1,2,coach
PHL,0,0,164,2,668,345,16,Mid-Day,Night,1,2,coach
PHL,0,0,164,4,1612,347,16,Morning,Mid-Day,1,2,coach
PHL,0,0,164,7,1272,402,16,Morning,Mid-Day,1,2,coach
PHL,0,0,174,1,677,220,16,Mid-Day,Mid-Day,1,2,coach
PHL,0,1,217,1,667,116,16,Night,Morning,1,1,coach
PHL,0,1,217,9,667,118,16,Morning,Mid-Day,1,1,coach
PHL,0,0,232,4,1612,496,16,Night,Morning,1,2,coach
PHL,0,1,245,2,667,123,16,Mid-Day,Mid-Day,1,1,coach
PHL,0,0,245,3,677,232,16,Mid-Day,Night,1,2,coach
PHL,0,1,264,3,667,117,16,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,264,5,667,117,16,Mid-Day,Mid-Day,1,1,coach
PHL,0,1,264,1,667,118,16,Night,Night,1,1,coach
PHL,0,0,255,1,1272,392,16,Night,Morning,1,2,coach
PHL,0,0,292,3,1272,424,16,Mid-Day,Night,1,2,coach
PHL,0,1,301,1,667,122,16,Mid-Day,Night,1,1,coach
PHL,0,1,301,4,667,124,16,Mid-Day,Night,1,1,coach
PHL,0,0,292,4,1272,638,16,Mid-Day,Night,1,2,coach
PHL,0,0,292,3,1272,712,16,Morning,Night,1,2,coach
PHL,0,0,301,3,1612,386,16,Night,Morning,1,2,coach
PHL,0,0,311,5,1272,307,16,Morning,Mid-Day,1,2,coach
PHL,0,0,311,5,1272,489,16,Morning,Mid-Day,1,2,coach
PHL,0,1,338,1,667,120,16,Night,Night,1,1,coach
PHL,0,0,381,4,1259,348,16,Morning,Mid-Day,1,2,coach
PHL,0,0,435,1,859,328,16,Mid-Day,Night,1,2,coach
PHL,0,0,456,4,1259,591,16,Night,Morning,1,2,coach
PHL,0,0,456,4,1296,695,16,Night,Mid-Day,1,2,coach
PHL,0,0,467,1,859,231,16,Mid-Day,Night,1,2,coach
PHL,0,0,537,2,859,243,16,Night,Night,1,2,coach
PHL,0,1,1500,2,667,125,16,Mid-Day,Mid-Day,1,1,first
SFO,0,0,195,4,2159,818,16,Night,Mid-Day,1,2,coach
SFO,0,0,305,7,762,571,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,5,2520,610,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,3,2193,437,16,Night,Night,1,2,coach
SFO,0,0,305,7,2236,458,16,Morning,Mid-Day,1,2,coach
SFO,0,0,305,7,2282,476,16,Night,Night,1,2,coach
SFO,0,0,305,3,2447,494,16,Morning,Mid-Day,1,2,coach
SFO,0,0,305,3,2447,506,16,Night,Night,1,2,coach
SFO,0,0,305,2,2447,521,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,9,2967,537,16,Morning,Mid-Day,1,2,coach
SFO,0,0,305,1,2447,554,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,3,2193,560,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,4,3328,599,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,9,3328,601,16,Morning,Mid-Day,1,2,coach
SFO,0,0,305,1,3328,610,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,3,2447,614,16,Morning,Mid-Day,1,2,coach
SFO,0,0,305,5,2967,634,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,3,3328,652,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,7,3328,657,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,8,3328,668,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,5,3328,696,16,Morning,Mid-Day,1,2,coach
SFO,0,0,305,3,3328,707,16,Mid-Day,Night,1,2,coach
SFO,0,0,305,1,3328,757,16,Mid-Day,Night,1,2,coach
SFO,0,0,322,1,2967,545,16,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,322,2,2161,548,16,Mid-Day,Mid-Day,1,2,coach
SFO,0,0,379,2,2193,423,16,Night,Night,1,2,coach
SFO,0,0,384,1,2161,424,16,Mid-Day,Night,1,2,coach
